Container is store 10000 languages:
[Procedural]: name = AZMEZYPTRM  year = 1945  popularity = 83.23 abstract variables = True, quotient = 194.5
[Procedural]: name = LJFYHPMYSM  year = 1951  popularity = 42.37 abstract variables = False, quotient = 195.1
[Functional]: name = GVRGGCXEVH  year = 1951  popularity = 38.42 lazy calculation = True legacy = ERROR, quotient = 195.1
[Functional]: name = XZCQIBKLSP  year = 1951  popularity = 4.43 lazy calculation = True legacy = STRICT, quotient = 195.1
[Procedural]: name = EETNYXUROI  year = 1951  popularity = 9.29 abstract variables = True, quotient = 195.1
[Functional]: name = UZOEANSDHT  year = 1951  popularity = 56.56 lazy calculation = False legacy = STRICT, quotient = 195.1
[ObjectOriented]: name = ZEEDANTXYU  year = 1951  popularity = 36.8 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 195.1
[Procedural]: name = NKTVVNQAML  year = 1951  popularity = 84.45 abstract variables = False, quotient = 195.1
[Functional]: name = RVDEHGZSWU  year = 1951  popularity = 47.31 lazy calculation = True legacy = STRICT, quotient = 195.1
[Procedural]: name = OOEFIIPRAE  year = 1951  popularity = 45.08 abstract variables = True, quotient = 195.1
[ObjectOriented]: name = BSZTUOAHSX  year = 1951  popularity = 93.77 abstract variables = True legacy = Legacy.SINGLE, quotient = 195.1
[Functional]: name = MCASPXKXYQ  year = 1951  popularity = 44.81 lazy calculation = True legacy = ERROR, quotient = 195.1
[Functional]: name = TIUUMFLGDY  year = 1951  popularity = 89.13 lazy calculation = False legacy = STRICT, quotient = 195.1
[Functional]: name = RRFOCUUCZT  year = 1951  popularity = 83.89 lazy calculation = False legacy = STRICT, quotient = 195.1
[Functional]: name = EKRHCPPUZQ  year = 1951  popularity = 2.1 lazy calculation = True legacy = DYNAMIC, quotient = 195.1
[Procedural]: name = BLCQOPBXCW  year = 1951  popularity = 75.96 abstract variables = True, quotient = 195.1
[Procedural]: name = QQPDIWLOKB  year = 1951  popularity = 10.72 abstract variables = False, quotient = 195.1
[ObjectOriented]: name = ESBAQBIPIQ  year = 1951  popularity = 38.96 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 195.1
[Procedural]: name = FPOETTWODO  year = 1951  popularity = 11.15 abstract variables = False, quotient = 195.1
[Functional]: name = UQYYKFTZAJ  year = 1951  popularity = 30.19 lazy calculation = False legacy = ERROR, quotient = 195.1
[Functional]: name = HMQBWGWZXP  year = 1951  popularity = 31.36 lazy calculation = True legacy = DYNAMIC, quotient = 195.1
[Procedural]: name = CQWILFNUUW  year = 1951  popularity = 50.63 abstract variables = False, quotient = 195.1
[Functional]: name = YPAZGKBGWB  year = 1951  popularity = 22.75 lazy calculation = False legacy = STRICT, quotient = 195.1
[ObjectOriented]: name = BUVIAPHSRG  year = 1951  popularity = 75.33 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 195.1
[ObjectOriented]: name = RAGHHJYKVO  year = 1951  popularity = 39.66 abstract variables = False legacy = Legacy.SINGLE, quotient = 195.1
[Procedural]: name = ZPWLAWIRKR  year = 1951  popularity = 1.14 abstract variables = False, quotient = 195.1
[Functional]: name = SLLYZUGYIZ  year = 1951  popularity = 85.37 lazy calculation = False legacy = STRICT, quotient = 195.1
[ObjectOriented]: name = YDCRZIEKLH  year = 1951  popularity = 65.08 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 195.1
[ObjectOriented]: name = ESONNHTYBR  year = 1951  popularity = 22.22 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 195.1
[Procedural]: name = PPYIQEOUJU  year = 1951  popularity = 75.11 abstract variables = False, quotient = 195.1
[Procedural]: name = HLRFXXTHFC  year = 1952  popularity = 42.49 abstract variables = True, quotient = 195.2
[ObjectOriented]: name = NNLJLLYOBV  year = 1952  popularity = 53.63 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 195.2
[Procedural]: name = XTVYMGSPDF  year = 1952  popularity = 23.55 abstract variables = True, quotient = 195.2
[Procedural]: name = ARXZSXKJML  year = 1952  popularity = 18.11 abstract variables = True, quotient = 195.2
[ObjectOriented]: name = ZBUBDPJKBN  year = 1952  popularity = 40.69 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 195.2
[Functional]: name = YUBZEZAAML  year = 1952  popularity = 64.87 lazy calculation = True legacy = ERROR, quotient = 195.2
[ObjectOriented]: name = UOYYXTOKEH  year = 1952  popularity = 8.98 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 195.2
[Functional]: name = FUTUZQLBAQ  year = 1952  popularity = 98.39 lazy calculation = False legacy = ERROR, quotient = 195.2
[Functional]: name = JECPFQTWQV  year = 1952  popularity = 47.42 lazy calculation = True legacy = DYNAMIC, quotient = 195.2
[ObjectOriented]: name = DVDEFKLJEF  year = 1952  popularity = 8.89 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 195.2
[Procedural]: name = XYIJILOKFF  year = 1952  popularity = 93.32 abstract variables = False, quotient = 195.2
[ObjectOriented]: name = CXOJESCINT  year = 1952  popularity = 58.28 abstract variables = True legacy = Legacy.SINGLE, quotient = 195.2
[Functional]: name = DYUMYSGOHD  year = 1952  popularity = 22.84 lazy calculation = True legacy = ERROR, quotient = 195.2
[Procedural]: name = ZSUDPKUWVF  year = 1952  popularity = 63.17 abstract variables = False, quotient = 195.2
[Functional]: name = BDIXUODUCQ  year = 1952  popularity = 13.84 lazy calculation = True legacy = ERROR, quotient = 195.2
[Procedural]: name = RCBBRNMSYD  year = 1952  popularity = 54.79 abstract variables = False, quotient = 195.2
[ObjectOriented]: name = OIKPCGVXMZ  year = 1952  popularity = 1.01 abstract variables = False legacy = Legacy.SINGLE, quotient = 195.2
[Procedural]: name = ASLILLATEX  year = 1952  popularity = 76.33 abstract variables = False, quotient = 195.2
[Functional]: name = PHPMINTWEU  year = 1952  popularity = 4.79 lazy calculation = False legacy = STRICT, quotient = 195.2
[ObjectOriented]: name = ICBMABBBDD  year = 1952  popularity = 40.75 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 195.2
[ObjectOriented]: name = MGVRDYSQVP  year = 1952  popularity = 40.51 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 195.2
[Procedural]: name = FYETFUITTE  year = 1952  popularity = 19.26 abstract variables = True, quotient = 195.2
[Functional]: name = DVAWDNITED  year = 1952  popularity = 74.32 lazy calculation = False legacy = DYNAMIC, quotient = 195.2
[ObjectOriented]: name = ZHGOEOHRWN  year = 1952  popularity = 43.85 abstract variables = True legacy = Legacy.SINGLE, quotient = 195.2
[ObjectOriented]: name = FZIQEFVKVC  year = 1952  popularity = 44.7 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 195.2
[ObjectOriented]: name = BOQHGCSLWU  year = 1952  popularity = 33.36 abstract variables = False legacy = Legacy.SINGLE, quotient = 195.2
[Functional]: name = HVIKKGSFSR  year = 1952  popularity = 88.04 lazy calculation = False legacy = STRICT, quotient = 195.2
[Functional]: name = GIPYBCQNYL  year = 1952  popularity = 78.43 lazy calculation = False legacy = DYNAMIC, quotient = 195.2
[ObjectOriented]: name = ODWAFRQAGX  year = 1952  popularity = 92.59 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 195.2
[Functional]: name = DNDOBLJCNW  year = 1952  popularity = 91.21 lazy calculation = False legacy = DYNAMIC, quotient = 195.2
[Functional]: name = AURIWAJJCX  year = 1952  popularity = 45.22 lazy calculation = True legacy = ERROR, quotient = 195.2
[Procedural]: name = RLRSEHWWOS  year = 1952  popularity = 27.82 abstract variables = False, quotient = 195.2
[Procedural]: name = HTDVWLKREW  year = 1952  popularity = 95.34 abstract variables = True, quotient = 195.2
[Functional]: name = ZMUUAYUIEF  year = 1952  popularity = 48.5 lazy calculation = False legacy = ERROR, quotient = 195.2
[ObjectOriented]: name = NRRRUGKZVL  year = 1952  popularity = 43.95 abstract variables = False legacy = Legacy.SINGLE, quotient = 195.2
[Procedural]: name = LIUQEGPCFQ  year = 1952  popularity = 84.98 abstract variables = False, quotient = 195.2
[Functional]: name = UBFGYRDCHF  year = 1952  popularity = 3.45 lazy calculation = False legacy = DYNAMIC, quotient = 195.2
[Procedural]: name = PMMBWNKJBE  year = 1952  popularity = 48.73 abstract variables = False, quotient = 195.2
[Functional]: name = YPOZTJJOOD  year = 1952  popularity = 40.8 lazy calculation = False legacy = ERROR, quotient = 195.2
[Functional]: name = FNTNITTHWQ  year = 1952  popularity = 72.39 lazy calculation = True legacy = DYNAMIC, quotient = 195.2
[Procedural]: name = JRZJEOYQFR  year = 1952  popularity = 64.98 abstract variables = False, quotient = 195.2
[Procedural]: name = ESJEDFRUAD  year = 1952  popularity = 80.96 abstract variables = True, quotient = 195.2
[Procedural]: name = DAWEUYIWDD  year = 1952  popularity = 9.03 abstract variables = False, quotient = 195.2
[ObjectOriented]: name = BXFZCKWXUO  year = 1952  popularity = 1.52 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 195.2
[Procedural]: name = KEMOZTCDLJ  year = 1952  popularity = 30.96 abstract variables = True, quotient = 195.2
[Procedural]: name = VEMBOSOGUE  year = 1952  popularity = 54.58 abstract variables = True, quotient = 195.2
[ObjectOriented]: name = ZJLYOCKBCZ  year = 1952  popularity = 93.63 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 195.2
[Procedural]: name = CKQHVWIZNZ  year = 1952  popularity = 84.98 abstract variables = True, quotient = 195.2
[Procedural]: name = RAQEEQCJQL  year = 1952  popularity = 86.67 abstract variables = False, quotient = 195.2
[Functional]: name = ZWPSYZYOSC  year = 1952  popularity = 15.96 lazy calculation = True legacy = DYNAMIC, quotient = 195.2
[ObjectOriented]: name = HUZSGXEVQT  year = 1952  popularity = 51.37 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 195.2
[ObjectOriented]: name = RQHPOVALRI  year = 1952  popularity = 90.07 abstract variables = True legacy = Legacy.SINGLE, quotient = 195.2
[Procedural]: name = QYXQKPGODJ  year = 1952  popularity = 81.66 abstract variables = True, quotient = 195.2
[Functional]: name = EQACNBXTVN  year = 1952  popularity = 85.02 lazy calculation = False legacy = DYNAMIC, quotient = 195.2
[ObjectOriented]: name = FXRWYGIXGW  year = 1952  popularity = 91.3 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 195.2
[Functional]: name = YEUEVOVEYC  year = 1952  popularity = 58.91 lazy calculation = False legacy = STRICT, quotient = 195.2
[ObjectOriented]: name = LORELIVFAU  year = 1952  popularity = 68.97 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 195.2
[ObjectOriented]: name = UOZZJPOTED  year = 1952  popularity = 86.43 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 195.2
[Procedural]: name = YLCXMKXTVQ  year = 1952  popularity = 35.91 abstract variables = True, quotient = 195.2
[Functional]: name = UFQYIZKAZW  year = 1952  popularity = 81.9 lazy calculation = True legacy = ERROR, quotient = 195.2
[Procedural]: name = KADUSZWLWT  year = 1952  popularity = 44.24 abstract variables = False, quotient = 195.2
[Procedural]: name = ZINKYMKUVV  year = 1952  popularity = 64.33 abstract variables = False, quotient = 195.2
[Functional]: name = JUQFNEYMZF  year = 1952  popularity = 27.02 lazy calculation = False legacy = DYNAMIC, quotient = 195.2
[ObjectOriented]: name = DWHJGYPZZF  year = 1952  popularity = 15.63 abstract variables = False legacy = Legacy.SINGLE, quotient = 195.2
[Procedural]: name = PGRHGXJLQU  year = 1952  popularity = 68.52 abstract variables = False, quotient = 195.2
[Procedural]: name = ITKIXJZBPU  year = 1952  popularity = 18.32 abstract variables = False, quotient = 195.2
[Procedural]: name = BDWTNJROXX  year = 1952  popularity = 78.5 abstract variables = True, quotient = 195.2
[Procedural]: name = GCYXZPOUDI  year = 1952  popularity = 46.03 abstract variables = True, quotient = 195.2
[ObjectOriented]: name = TBSUHOCIXQ  year = 1952  popularity = 22.01 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 195.2
[ObjectOriented]: name = GYGSPBMULL  year = 1952  popularity = 84.19 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 195.2
[ObjectOriented]: name = LOPEJQCMBJ  year = 1952  popularity = 83.86 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 195.2
[Functional]: name = WJGIUQYWFZ  year = 1952  popularity = 55.64 lazy calculation = False legacy = ERROR, quotient = 195.2
[Procedural]: name = VEQJNXXMIP  year = 1952  popularity = 5.7 abstract variables = False, quotient = 195.2
[Procedural]: name = VHRIICHVWQ  year = 1952  popularity = 48.59 abstract variables = True, quotient = 195.2
[Procedural]: name = EYAYKNYNDK  year = 1952  popularity = 97.04 abstract variables = False, quotient = 195.2
[Procedural]: name = RYUGXKHQWC  year = 1952  popularity = 28.52 abstract variables = False, quotient = 195.2
[Procedural]: name = ARDBKQNDOO  year = 1952  popularity = 75.73 abstract variables = False, quotient = 195.2
[ObjectOriented]: name = DXGLRBCVGT  year = 1952  popularity = 9.46 abstract variables = True legacy = Legacy.SINGLE, quotient = 195.2
[Procedural]: name = RGRWMYICPH  year = 1952  popularity = 49.35 abstract variables = False, quotient = 195.2
[ObjectOriented]: name = BWSIAQKZWG  year = 1952  popularity = 67.01 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 195.2
[ObjectOriented]: name = IFNRBBHTEY  year = 1952  popularity = 8.33 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 195.2
[Functional]: name = CYXETLHDWM  year = 1952  popularity = 50.11 lazy calculation = False legacy = STRICT, quotient = 195.2
[Procedural]: name = HFAKDAUDHF  year = 1952  popularity = 16.32 abstract variables = True, quotient = 195.2
[Procedural]: name = RBPJZJEKRJ  year = 1952  popularity = 57.85 abstract variables = False, quotient = 195.2
[ObjectOriented]: name = LBAGHLBRGQ  year = 1952  popularity = 67.44 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 195.2
[Functional]: name = ZSFIZXZKSS  year = 1952  popularity = 65.6 lazy calculation = True legacy = DYNAMIC, quotient = 195.2
[Functional]: name = WMBHOCQZRJ  year = 1952  popularity = 82.84 lazy calculation = True legacy = STRICT, quotient = 195.2
[Procedural]: name = MOLZSLGZBQ  year = 1952  popularity = 46.4 abstract variables = True, quotient = 195.2
[ObjectOriented]: name = GCPPNYCWHT  year = 1952  popularity = 54.94 abstract variables = False legacy = Legacy.SINGLE, quotient = 195.2
[Procedural]: name = RPNXSJGHMF  year = 1952  popularity = 75.8 abstract variables = False, quotient = 195.2
[ObjectOriented]: name = CWDHKUGSSP  year = 1952  popularity = 65.69 abstract variables = False legacy = Legacy.SINGLE, quotient = 195.2
[ObjectOriented]: name = BVSWSEIOWR  year = 1952  popularity = 43.86 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 195.2
[Procedural]: name = PPRJKOQFOT  year = 1952  popularity = 2.26 abstract variables = False, quotient = 195.2
[ObjectOriented]: name = EHEHLUHGNN  year = 1952  popularity = 53.27 abstract variables = True legacy = Legacy.SINGLE, quotient = 195.2
[Procedural]: name = KISKFWIXPJ  year = 1952  popularity = 7.02 abstract variables = True, quotient = 195.2
[Procedural]: name = FFINAQRXJS  year = 1952  popularity = 65.72 abstract variables = True, quotient = 195.2
[ObjectOriented]: name = BZKXSMVCIF  year = 1952  popularity = 44.35 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 195.2
[Functional]: name = QWYSCCFUIF  year = 1952  popularity = 7.87 lazy calculation = False legacy = STRICT, quotient = 195.2
[ObjectOriented]: name = ADWKKYJEWY  year = 1952  popularity = 15.06 abstract variables = False legacy = Legacy.SINGLE, quotient = 195.2
[Functional]: name = NBUJSWIPLD  year = 1952  popularity = 28.47 lazy calculation = False legacy = DYNAMIC, quotient = 195.2
[Procedural]: name = SZNEETHVLG  year = 1952  popularity = 10.36 abstract variables = True, quotient = 195.2
[Procedural]: name = LMOVLJPYXG  year = 1952  popularity = 46.45 abstract variables = True, quotient = 195.2
[Functional]: name = JSUWORPFLD  year = 1952  popularity = 31.03 lazy calculation = False legacy = STRICT, quotient = 195.2
[Procedural]: name = JDSHZAYSFF  year = 1952  popularity = 88.9 abstract variables = False, quotient = 195.2
[Procedural]: name = NHCHLZZSZG  year = 1952  popularity = 39.17 abstract variables = True, quotient = 195.2
[Functional]: name = FPPBCPCNNH  year = 1952  popularity = 85.96 lazy calculation = False legacy = DYNAMIC, quotient = 195.2
[ObjectOriented]: name = PNKBHYSPQQ  year = 1952  popularity = 71.96 abstract variables = True legacy = Legacy.SINGLE, quotient = 195.2
[Procedural]: name = PZOKBQLYBR  year = 1952  popularity = 33.11 abstract variables = True, quotient = 195.2
[Functional]: name = VAYFSMKNAO  year = 1952  popularity = 15.29 lazy calculation = True legacy = DYNAMIC, quotient = 195.2
